29
/home/rmesqui/Desktop/Triangulation/SuperSoaker/PLA/D810/Upleg1/NIK_141724
pixX		pixY		GX		GY		GZ		Lat(Sph)	Lat(Geo)	Long		Height		dist(m)
483.314557	585.705063	-2263.352673	-1433.699065	5877.390416	1.145625	1.143086	-2.576947	98.945971	3.681736
489.538608	583.441772	-2264.253139	-1434.069294	5877.562844	1.145502	1.142962	-2.577010	99.498618	10.546126
491.236076	577.783544	-2264.428069	-1433.917559	5878.061324	1.145524	1.142984	-2.577093	99.980170	16.863033
491.801899	569.862025	-2264.654456	-1433.959373	5878.774701	1.145540	1.143000	-2.577125	100.718143	12.132739
491.801899	573.256962	-2264.562944	-1433.905718	5878.461676	1.145535	1.142995	-2.577123	100.389260	3.027419
495.590511	565.244364	-2265.130988	-1433.960696	5879.158825	1.145508	1.142968	-2.577219	101.234463	18.149023
498.928968	563.296931	-2265.482782	-1433.914706	5879.304877	1.145479	1.142939	-2.577304	101.480006	6.731425
501.711015	563.575135	-2265.646366	-1433.706416	5879.232424	1.145470	1.142930	-2.577402	101.425085	3.960138
505.605881	564.409749	-2265.853578	-1433.382991	5879.081172	1.145460	1.142920	-2.577546	101.288211	14.686362
508.666133	565.244364	-2266.002200	-1433.119759	5878.951748	1.145454	1.142914	-2.577658	101.164086	6.509397
512.839203	566.078978	-2266.357553	-1433.001226	5878.819863	1.145413	1.142872	-2.577766	101.141756	11.443925
523.689187	565.800773	-2267.405957	-1432.831888	5878.718460	1.145295	1.142754	-2.578029	101.377838	15.674255
517.846888	566.357182	-2266.822634	-1432.909689	5878.738397	1.145359	1.142819	-2.577888	101.209613	3.475403
521.185344	562.740521	-2267.196291	-1432.854316	5879.041523	1.145338	1.142798	-2.577980	101.603874	18.600466
519.237911	559.958474	-2267.103796	-1432.954008	5879.319894	1.145360	1.142819	-2.577930	101.847138	0.942055
518.681502	555.785404	-2267.239703	-1433.185070	5879.751449	1.145354	1.142813	-2.577884	102.338593	46.536178
517.846888	552.725152	-2267.316078	-1433.355736	5880.047064	1.145351	1.142810	-2.577846	102.672141	15.660259
517.012274	549.386695	-2267.487462	-1433.685390	5880.391030	1.145328	1.142787	-2.577776	103.117947	0.872308
517.012274	546.048239	-2267.653875	-1433.871555	5880.722290	1.145316	1.142775	-2.577750	103.518799	5.870116
520.907140	545.770034	-2268.114389	-1433.930576	5880.708525	1.145256	1.142715	-2.577824	103.679970	15.056156
523.132777	547.995672	-2268.444614	-1434.155913	5880.507785	1.145187	1.142646	-2.577818	103.662101	4.872267
526.471234	548.830286	-2268.793578	-1434.156647	5880.389239	1.145138	1.142596	-2.577888	103.676097	26.343209
530.366100	549.664900	-2269.146394	-1434.091683	5880.278506	1.145094	1.142552	-2.577978	103.684080	2.588834
537.043013	548.552081	-2269.775497	-1433.902251	5880.285631	1.145034	1.142492	-2.578163	103.868435	27.081694
540.381469	540.762349	-2270.063460	-1433.558470	5880.939703	1.145067	1.142526	-2.578329	104.488842	36.782370
541.216083	534.641846	-2270.089971	-1433.301398	5881.490499	1.145119	1.142577	-2.578415	104.943043	2.797505
542.885311	529.077752	-2270.185856	-1433.030029	5881.981048	1.145159	1.142618	-2.578519	105.363471	46.595706
544.554540	522.957248	-2270.226179	-1432.623673	5882.485924	1.145217	1.142676	-2.578655	105.747824	36.193088
546.223768	518.227768	-2270.338520	-1432.367379	5882.872046	1.145247	1.142706	-2.578758	106.082260	11.898649
