33
/home/rmesqui/Desktop/Triangulation/SuperSoaker/PLA/D810/Upleg1/NIK_141739
pixX		pixY		GX		GY		GZ		Lat(Sph)	Lat(Geo)	Long		Height		dist(m)
479.967668	577.872954	-2263.933300	-1435.038656	5878.265898	1.145512	1.142972	-2.576641	100.241633	8.831531
487.249573	565.197046	-2264.718903	-1434.707551	5879.321980	1.145511	1.142971	-2.576902	101.404306	4.437906
483.743471	571.400150	-2264.296892	-1434.799808	5878.801196	1.145521	1.142981	-2.576788	100.803202	10.903643
478.376221	583.851445	-2263.541079	-1434.811362	5877.707608	1.145539	1.143000	-2.576634	99.546184	4.237429
480.027020	580.549847	-2263.823116	-1434.910798	5878.004974	1.145518	1.142978	-2.576659	99.937312	2.001010
492.132878	563.491593	-2265.289366	-1434.763757	5879.438739	1.145447	1.142906	-2.576998	101.721933	1.915949
496.718431	562.391060	-2265.670178	-1434.549313	5879.465829	1.145419	1.142879	-2.577141	101.832035	18.069970
500.020028	562.024216	-2265.950451	-1434.426536	5879.455834	1.145395	1.142854	-2.577236	101.893558	15.826865
501.670827	563.675015	-2265.994705	-1434.261069	5879.275702	1.145390	1.142850	-2.577297	101.708390	3.917195
521.296991	570.828476	-2267.440476	-1433.405005	5878.327981	1.145223	1.142681	-2.577855	101.160650	24.806258
506.990068	568.994255	-2266.064669	-1433.598492	5878.678446	1.145394	1.142853	-2.577520	101.042547	20.270709
504.238737	565.509236	-2266.042800	-1433.935069	5879.047636	1.145395	1.142854	-2.577409	101.445474	8.309328
505.706113	566.976612	-2266.067505	-1433.757709	5878.880589	1.145394	1.142854	-2.577470	101.262794	8.677116
513.593263	569.361100	-2266.650812	-1433.414953	5878.552294	1.145330	1.142789	-2.577694	101.091611	0.505863
517.078283	569.911366	-2267.006590	-1433.413921	5878.468097	1.145282	1.142741	-2.577766	101.138826	4.251132
510.475088	569.361100	-2266.365217	-1433.486706	5878.590621	1.145361	1.142820	-2.577615	101.042720	0.398859
521.480413	565.876080	-2267.432826	-1433.229648	5878.775549	1.145265	1.142724	-2.577909	101.526940	2.693952
521.113569	562.024216	-2267.526351	-1433.351039	5879.154493	1.145269	1.142728	-2.577889	101.931499	17.155555
521.113569	559.272884	-2267.651349	-1433.473730	5879.415339	1.145262	1.142721	-2.577875	102.239764	3.842899
520.930147	556.338131	-2267.802822	-1433.671201	5879.705451	1.145248	1.142707	-2.577843	102.600421	2.954720
520.563303	553.219955	-2267.922789	-1433.851119	5880.019077	1.145240	1.142699	-2.577810	102.967630	4.877268
521.296991	549.368091	-2268.129377	-1433.954019	5880.378869	1.145231	1.142690	-2.577819	103.390123	2.977059
525.332277	548.450981	-2268.626948	-1434.030423	5880.424955	1.145169	1.142628	-2.577894	103.622613	16.648177
526.799654	550.835468	-2268.734920	-1434.030778	5880.198223	1.145142	1.142601	-2.577916	103.453880	6.028227
528.633875	552.669689	-2268.999423	-1434.174016	5880.006600	1.145088	1.142546	-2.577923	103.403303	37.778838
530.101252	553.953644	-2269.217673	-1434.331350	5879.902422	1.145043	1.142501	-2.577917	103.419343	3.163302
533.586272	554.870754	-2269.568725	-1434.314710	5879.775830	1.144995	1.142453	-2.577992	103.422960	15.628296
537.621558	555.604442	-2269.987796	-1434.324443	5879.676890	1.144938	1.142396	-2.578072	103.481358	5.577675
551.194793	551.385734	-2271.150620	-1433.713808	5879.873828	1.144859	1.142316	-2.578496	103.932194	2.202875
543.307643	554.870754	-2270.495793	-1434.133744	5879.669786	1.144892	1.142349	-2.578233	103.610248	5.359083
555.230079	543.682006	-2271.453380	-1433.283244	5880.513843	1.144896	1.142354	-2.578692	104.525858	11.564388
556.330611	538.546188	-2271.428163	-1432.896457	5880.936273	1.144955	1.142413	-2.578808	104.816470	3.187162
557.981410	532.309836	-2271.424506	-1432.438613	5881.462897	1.145023	1.142481	-2.578952	105.193886	20.832709
