17
/home/rmesqui/Desktop/Triangulation/SuperSoaker/CFT/D700/Upleg1-1/NIK_141704
pixX		pixY		GX		GY		GZ		Lat(Sph)	Lat(Geo)	Long		Height		dist(m)
961.716707	779.056901	-2268.846936	-1433.002590	5883.758271	1.145433	1.142893	-2.578262	106.508792	15.724004
960.990221	784.548063	-2268.575172	-1433.140012	5883.115704	1.145414	1.142874	-2.578164	105.858961	34.201238
960.792075	790.294290	-2268.422774	-1433.010059	5882.585572	1.145408	1.142868	-2.578175	105.294263	16.513834
960.990221	796.040516	-2268.204523	-1432.952291	5881.990135	1.145400	1.142860	-2.578150	104.663015	19.272121
966.142010	803.768200	-2267.554813	-1432.682091	5881.492153	1.145466	1.142925	-2.578105	103.923178	11.513455
968.916051	806.542241	-2267.239207	-1432.595823	5881.311651	1.145498	1.142958	-2.578070	103.629647	17.502444
969.906780	809.316281	-2266.977466	-1432.652008	5881.061766	1.145509	1.142969	-2.578000	103.323110	16.060833
970.897508	811.892176	-2266.783498	-1432.644280	5880.820837	1.145517	1.142977	-2.577964	103.034287	12.692348
972.284529	815.855091	-2266.570843	-1432.516452	5880.506796	1.145532	1.142992	-2.577962	102.645873	4.378521
972.284529	820.016152	-2266.437231	-1432.402320	5880.205265	1.145537	1.142997	-2.577971	102.299445	24.800249
973.275257	824.375358	-2266.279562	-1432.194344	5879.918550	1.145553	1.143013	-2.578005	101.937437	22.610818
974.860423	828.338273	-2266.116076	-1431.998394	5879.587105	1.145565	1.143026	-2.578034	101.535308	40.390175
977.634464	834.678937	-2265.677114	-1431.773879	5879.266455	1.145614	1.143074	-2.578018	101.040648	39.097895
980.804796	836.264103	-2265.322672	-1431.821242	5879.092099	1.145641	1.143102	-2.577932	100.768658	6.964914
980.408504	838.443707	-2265.253122	-1431.852024	5878.833168	1.145630	1.143091	-2.577909	100.515316	3.215761
980.408504	841.614039	-2265.151348	-1431.813808	5878.512250	1.145625	1.143085	-2.577900	100.179063	24.155901
980.408504	845.775099	-2265.022545	-1431.704708	5878.198777	1.145628	1.143089	-2.577909	99.824544	3.760945
