41
/home/rmesqui/Desktop/Triangulation/SuperSoaker/CFT/D700/Upleg1-1/NIK_141759
pixX		pixY		GX		GY		GZ		Lat(Sph)	Lat(Geo)	Long		Height		dist(m)
1165.149873	746.651992	-2272.622305	-1430.352567	5882.588073	1.145109	1.142567	-2.579847	106.177922	12.380402
1142.506889	760.982995	-2272.731431	-1433.131573	5879.402820	1.144685	1.142141	-2.578993	103.927445	21.007023
1147.952670	751.811153	-2273.256202	-1431.836590	5881.167589	1.144832	1.142290	-2.579505	105.432563	13.042438
1157.697752	749.518192	-2272.915701	-1430.946416	5881.936278	1.144988	1.142446	-2.579718	105.817547	14.154531
1142.220269	754.677353	-2273.349783	-1432.444185	5880.535658	1.144736	1.142192	-2.579332	105.023692	7.955025
1140.787168	758.116794	-2273.195007	-1432.788897	5879.927106	1.144689	1.142146	-2.579193	104.491401	18.668226
1145.373089	760.696375	-2272.276486	-1433.405449	5879.251144	1.144709	1.142165	-2.578817	103.690663	16.187091
1148.239290	758.116794	-2271.415350	-1434.393546	5878.885835	1.144713	1.142170	-2.578334	103.275008	2.364815
1152.825211	754.677353	-2270.971922	-1434.524527	5879.119749	1.144771	1.142228	-2.578205	103.361958	9.349629
1159.704092	750.951293	-2270.401339	-1434.497608	5879.508168	1.144866	1.142323	-2.578100	103.510375	6.664601
1168.016074	748.658332	-2269.689979	-1434.420612	5879.773092	1.144973	1.142430	-2.577983	103.486182	19.987838
1176.901296	746.078752	-2268.865834	-1434.468601	5879.947449	1.145078	1.142536	-2.577804	103.367808	9.252692
1173.748475	747.511852	-2269.208094	-1434.359224	5879.881442	1.145041	1.142499	-2.577906	103.403043	5.000361
1180.913976	752.097773	-2268.528995	-1434.181597	5879.465985	1.145108	1.142567	-2.577827	102.748394	19.193768
1184.353417	758.976654	-2268.269026	-1433.762234	5879.097206	1.145147	1.142605	-2.577907	102.229243	27.765282
1184.640037	766.428776	-2268.035504	-1433.828829	5878.272433	1.145117	1.142575	-2.577840	101.411260	5.589334
1182.920317	770.441457	-2267.960490	-1434.091290	5877.662080	1.145067	1.142525	-2.577742	100.887132	27.458344
1186.932998	770.728077	-2267.559736	-1434.221614	5877.341004	1.145084	1.142542	-2.577621	100.483599	159.620607
1190.659058	770.154837	-2267.187718	-1434.106623	5877.728975	1.145162	1.142620	-2.577583	100.681718	25.638054
1198.111180	767.575256	-2266.713446	-1433.833971	5878.104099	1.145262	1.142721	-2.577575	100.797701	7.496387
1203.270341	765.855536	-2266.391958	-1433.646971	5878.330673	1.145329	1.142788	-2.577570	100.850641	22.568436
1203.270341	762.416095	-2266.345436	-1433.839427	5878.573036	1.145335	1.142795	-2.577500	101.097636	7.720695
1219.321064	739.773110	-2263.953366	-1436.168131	5879.183167	1.145483	1.142943	-2.576289	101.333752	57.689221
1202.983721	740.632971	-2265.732750	-1435.706596	5879.541514	1.145330	1.142789	-2.576789	102.178386	10.466232
1198.111180	747.511852	-2266.547350	-1434.884833	5879.398967	1.145286	1.142745	-2.577211	102.151123	17.509824
1195.244979	753.817493	-2266.967187	-1434.466848	5878.957593	1.145239	1.142698	-2.577426	101.803288	80.410927
1203.556961	755.250594	-2266.179654	-1434.355917	5878.925187	1.145339	1.142798	-2.577304	101.474565	29.290734
1200.404140	753.244253	-2266.189443	-1434.919526	5878.752876	1.145284	1.142744	-2.577128	101.445480	44.846475
1202.983721	758.116794	-2266.179520	-1434.319857	5878.691836	1.145327	1.142786	-2.577315	101.254013	10.387359
1200.404140	743.212551	-2266.132681	-1435.347005	5879.547631	1.145310	1.142769	-2.576982	102.243977	1.996627
1210.435842	737.193530	-2264.969417	-1435.941833	5879.675494	1.145411	1.142871	-2.576563	102.086287	25.561192
1206.709782	738.626630	-2265.322042	-1435.871335	5879.622563	1.145371	1.142831	-2.576656	102.145417	6.971866
1214.448523	737.766770	-2264.486000	-1436.087632	5879.509472	1.145447	1.142907	-2.576421	101.798796	22.038300
1223.906985	746.078752	-2263.536086	-1435.831901	5878.874486	1.145538	1.142998	-2.576311	100.832865	24.169848
1228.492906	752.671013	-2263.143455	-1435.534662	5878.380999	1.145575	1.143036	-2.576326	100.180855	14.743944
1233.078827	755.250594	-2262.736081	-1435.432380	5878.130151	1.145615	1.143076	-2.576277	99.787830	14.874518
1236.804888	756.397074	-2262.298627	-1435.594577	5877.819554	1.145635	1.143096	-2.576139	99.388361	68.703643
1241.964049	755.823834	-2261.798285	-1435.702486	5877.710888	1.145679	1.143140	-2.576005	99.138970	120.258649
1194.385119	768.721736	-2266.979756	-1433.945410	5877.918655	1.145211	1.142669	-2.577593	100.746317	2.515596
1185.499897	762.702715	-2268.083886	-1433.777783	5878.645170	1.145139	1.142597	-2.577866	101.756355	14.988329
1150.532250	756.110454	-2271.183749	-1434.484964	5879.015849	1.144742	1.142199	-2.578260	103.332635	5.398266
